1.28.32.0,1.28.63.255,1156150100,0
1.28.64.0,1.28.71.255,1156150200,0
1.28.72.0,1.28.75.255,1156150500,0
1.28.76.0,1.28.79.255,1156150200,0
1.28.80.0,1.28.87.255,1156150300,0
1.28.88.0,1.28.111.255,1156150100,0
1.28.112.0,1.28.124.255,1156150200,0
1.28.125.0,1.28.131.255,1156150000,0
1.28.132.0,1.28.135.255,1156150100,0
1.28.136.0,1.28.139.255,1156150200,0
1.28.140.0,1.28.143.255,1156150900,0
1.28.144.0,1.28.151.255,1156150200,0
1.28.152.0,1.28.155.255,1156150300,0
1.28.156.0,1.28.159.255,1156150900,0
1.28.160.0,1.28.167.255,1156150300,0
1.28.168.0,1.28.179.255,1156150200,0
1.28.180.0,1.28.183.255,1156150100,0
1.28.184.0,1.28.243.255,1156150200,0
1.28.244.0,1.28.247.255,1156150300,0
1.28.248.0,1.28.255.255,1156150200,0
1.29.0.0,1.29.23.255,1156150700,0
1.29.24.0,1.29.31.255,1156150200,0
1.29.32.0,1.29.39.255,1156150400,0
1.29.40.0,1.29.59.255,1156150200,0
1.29.60.0,1.29.67.255,1156150700,0
1.29.68.0,1.29.127.255,1156150400,0
1.29.128.0,1.29.147.255,1156150700,0
1.29.148.0,1.29.151.255,1156150200,0
1.29.152.0,1.29.155.255,1156150500,0
1.29.156.0,1.29.163.255,1156150400,0
1.29.164.0,1.29.171.255,1156150500,0
1.29.172.0,1.29.179.255,1156150900,0
1.29.180.0,1.29.187.255,1156150600,0
1.29.188.0,1.29.199.255,1156150900,0
1.29.200.0,1.29.203.255,1156150500,0
1.29.204.0,1.29.247.255,1156150200,0
1.29.248.0,1.29.255.255,1156150700,0
1.30.0.0,1.30.7.255,1156150100,0
1.30.8.0,1.30.23.255,1156150200,0
1.30.24.0,1.30.31.255,1156150100,0
1.30.32.0,1.30.39.255,1156150300,0
1.30.40.0,1.30.51.255,1156150900,0
1.30.52.0,1.30.67.255,1156150200,0
1.30.68.0,1.30.91.255,1156150100,0
1.30.92.0,1.30.103.255,1156150900,0
1.30.104.0,1.30.127.255,1156150200,0
1.30.128.0,1.30.159.255,1156150100,0
1.30.160.0,1.31.255.255,1156150200,0
1.45.0.0,1.45.255.255,1156110000,0
1.48.0.0,1.48.0.63,1156520100,0
1.48.0.64,1.48.23.255,1156520400,0
1.48.24.0,1.48.63.255,1156520100,0
1.48.64.0,1.48.79.255,1156522700,0
1.48.80.0,1.48.191.255,1156520100,0
1.48.192.0,1.48.223.255,1156522400,0
1.48.224.0,1.49.255.255,1156520100,0
1.50.0.0,1.50.255.255,1156640100,0
1.51.0.0,1.51.15.255,1156370100,0
1.51.16.0,1.51.31.255,1156320100,320110331
1.51.32.0,1.51.55.255,1156320400,320410292
1.51.56.0,1.51.63.255,1156320100,320150516
1.51.64.0,1.51.111.255,1156370100,0
1.51.112.0,1.51.119.255,1156341100,341113059
1.51.120.0,1.51.127.255,1156340100,340114098
1.51.128.0,1.51.143.255,1156370100,0
1.51.144.0,1.51.159.255,1156370100,370112331
1.51.160.0,1.51.167.255,1156370700,370711067
1.51.168.0,1.51.191.255,1156371400,371410448
1.51.192.0,1.51.255.255,1156370100,370110422
1.56.0.0,1.56.127.255,1156230400,0
1.56.128.0,1.56.255.255,1156231000,0
1.57.0.0,1.57.26.255,1156231200,0
1.57.27.0,1.57.27.255,1156230200,0
1.57.28.0,1.57.63.255,1156231200,0
1.57.64.0,1.57.127.255,1156230200,0
1.57.128.0,1.57.191.255,1156230500,0
1.57.192.0,1.57.255.255,1156230300,0
1.58.0.0,1.58.255.255,1156230100,0
1.59.0.0,1.59.127.255,1156230600,0
1.59.128.0,1.59.255.255,1156230800,0
1.60.0.0,1.60.63.255,1156231100,0
1.60.64.0,1.60.127.255,1156230900,0
1.60.128.0,1.60.191.255,1156230700,0
1.60.192.0,1.60.255.255,1156230200,0
1.61.0.0,1.61.127.255,1156231200,0
1.61.128.0,1.61.255.255,1156230200,0
1.62.0.0,1.62.255.255,1156230100,0
1.63.0.0,1.63.39.255,1156230300,0
1.63.40.0,1.63.63.255,1156230100,0
1.63.64.0,1.63.91.255,1156232700,0
1.63.92.0,1.63.95.255,1156230100,0
1.63.96.0,1.63.127.255,1156230600,0
1.63.128.0,1.63.191.255,1156231200,0
1.63.192.0,1.63.255.255,1156230700,0
1.68.0.0,1.71.255.255,1156140100,0
1.80.0.0,1.80.255.255,1156610100,0
1.81.0.0,1.81.127.255,1156610500,0
1.81.128.0,1.81.255.255,1156610700,0
1.82.0.0,1.82.31.255,1156611000,0
1.82.32.0,1.82.63.255,1156610900,0
1.82.64.0,1.82.127.255,1156610800,0
1.82.128.0,1.82.191.255,1156610300,0
1.82.192.0,1.83.255.255,1156610100,0
1.84.0.0,1.84.63.255,1156610700,0
1.84.64.0,1.85.63.255,1156610100,0
1.85.64.0,1.85.95.255,1156610600,0
1.85.96.0,1.85.143.255,1156610900,0
1.85.144.0,1.85.159.255,1156610400,0
1.85.160.0,1.86.192.255,1156610100,0
1.86.193.0,1.86.203.255,1156610500,0
1.86.204.0,1.87.143.255,1156610100,0
1.87.144.0,1.87.151.255,1156611000,0
1.87.152.0,1.87.159.255,1156610100,0
1.87.160.0,1.87.175.255,1156610500,0
1.87.176.0,1.87.191.255,1156610400,0
1.87.192.0,1.87.255.255,1156610100,0
1.88.0.0,1.95.255.255,1156110000,0
1.116.0.0,1.119.255.255,1156000000,0
1.180.0.0,1.180.31.255,1156150100,0
1.180.32.0,1.180.63.255,1156150200,0
1.180.64.0,1.180.87.255,1156150600,0
1.180.88.0,1.180.95.255,1156150200,0
1.180.96.0,1.180.111.255,1156150700,0
1.180.112.0,1.180.127.255,1156150400,0
1.180.128.0,1.180.143.255,1156150300,0
1.180.144.0,1.180.151.255,1156150800,0
1.180.152.0,1.180.159.255,1156150200,0
1.180.160.0,1.180.167.255,1156150900,0
1.180.168.0,1.180.175.255,1156150200,0
1.180.176.0,1.180.191.255,1156150500,0
1.180.192.0,1.180.215.255,1156150200,0
1.180.216.0,1.180.223.255,1156152500,0
1.180.224.0,1.180.239.255,1156150000,0
1.180.240.0,1.180.255.255,1156150500,0
1.181.0.0,1.181.159.255,1156150100,0
1.181.160.0,1.181.191.255,1156150400,0
1.181.192.0,1.181.207.255,1156150200,0
1.181.208.0,1.181.215.255,1156150500,0
1.181.216.0,1.181.223.255,1156150200,0
1.181.224.0,1.181.239.255,1156150700,0
1.181.240.0,1.181.255.255,1156150200,0
1.182.0.0,1.182.31.255,1156150100,0
1.182.32.0,1.182.63.255,1156150200,0
1.182.64.0,1.182.79.255,1156150100,0
1.182.80.0,1.182.95.255,1156150900,0
1.182.96.0,1.182.111.255,1156150700,0
1.182.112.0,1.182.115.255,1156150400,0
1.182.116.0,1.182.127.255,1156150100,0
1.182.128.0,1.182.159.255,1156150600,0
1.182.160.0,1.182.175.255,1156150900,0
1.182.176.0,1.182.191.255,1156150500,0
1.182.192.0,1.182.207.255,1156152500,0
1.182.208.0,1.182.223.255,1156150300,0
1.182.224.0,1.183.95.255,1156150100,0
1.183.96.0,1.183.111.255,1156150700,0
1.183.112.0,1.183.115.255,1156150200,0
1.183.116.0,1.183.119.255,1156150900,0
1.183.120.0,1.183.127.255,1156150200,0
1.183.128.0,1.183.159.255,1156150600,0
1.183.160.0,1.183.171.255,1156152500,0
1.183.172.0,1.183.175.255,1156150200,0
1.183.176.0,1.183.191.255,1156150500,0
1.183.192.0,1.183.255.255,1156150100,0
1.184.0.0,1.184.127.255,1156440100,440110559
1.184.128.0,1.184.191.255,1156440100,0
1.184.192.0,1.184.255.255,1156440300,0
1.185.0.0,1.185.95.255,1156450100,450110593
1.185.96.0,1.185.191.255,1156450000,0
1.185.192.0,1.185.255.255,1156450300,450310602
1.188.0.0,1.188.31.255,1156231100,0
1.188.32.0,1.188.63.255,1156230500,0
1.188.64.0,1.188.79.255,1156230200,0
1.188.80.0,1.188.89.255,1156230800,0
1.188.90.0,1.188.95.255,1156230100,0
1.188.96.0,1.188.103.255,1156230500,0
1.188.104.0,1.188.127.255,1156230100,0
1.188.128.0,1.188.143.255,1156231000,0
1.188.144.0,1.188.223.255,1156231200,0
1.188.224.0,1.188.255.255,1156231000,0
1.189.0.0,1.189.255.255,1156230100,0
1.190.0.0,1.190.31.255,1156230600,0
1.190.32.0,1.190.63.255,1156231100,0
1.190.64.0,1.190.95.255,1156231000,0
1.190.96.0,1.190.111.255,1156230100,0
1.190.112.0,1.190.127.255,1156231200,0
1.190.128.0,1.190.255.255,1156230100,0
1.191.0.0,1.191.31.255,1156230200,0
1.191.32.0,1.191.63.255,1156231200,0
1.191.64.0,1.191.79.255,1156231000,0
1.191.80.0,1.191.87.255,1156230700,0
1.191.88.0,1.191.95.255,1156231200,0
1.191.96.0,1.191.111.255,1156230600,0
1.191.112.0,1.191.127.255,1156231000,0
1.191.128.0,1.191.143.255,1156231200,0
1.191.144.0,1.191.151.255,1156230800,0
1.191.152.0,1.191.175.255,1156230500,0
1.191.176.0,1.191.183.255,1156230300,0
1.191.184.0,1.191.191.255,1156230500,0
1.191.192.0,1.191.207.255,1156230100,0
1.191.208.0,1.191.215.255,1156231100,0
1.191.216.0,1.191.223.255,1156232700,0
1.191.224.0,1.191.231.255,1156230100,0
1.191.232.0,1.191.255.255,1156230000,0
1.192.0.0,1.193.127.255,1156410100,0
1.193.128.0,1.193.255.255,1156410300,0
1.194.0.0,1.194.111.255,1156410400,0
1.194.112.0,1.194.127.255,1156411700,0
1.194.128.0,1.194.191.255,1156410200,0
1.194.192.0,1.194.255.255,1156410500,0
1.195.0.0,1.195.63.255,1156410700,0
1.195.64.0,1.195.127.255,1156410800,0
1.195.128.0,1.195.191.255,1156410900,0
1.195.192.0,1.195.255.255,1156411200,0
1.196.0.0,1.196.31.255,1156411000,0
1.196.32.0,1.196.47.255,1156411200,0
1.196.48.0,1.196.63.255,1156410700,0
1.196.64.0,1.196.127.255,1156411400,0
1.196.128.0,1.196.159.255,1156411300,0
1.196.160.0,1.196.191.255,1156410300,0
1.196.192.0,1.196.255.255,1156411500,0
1.197.0.0,1.197.31.255,1156410600,0
1.197.32.0,1.197.63.255,1156411100,0
1.197.64.0,1.197.95.255,1156411600,0
1.197.96.0,1.197.127.255,1156411700,0
1.197.128.0,1.197.159.255,1156411000,0
1.197.160.0,1.197.191.255,1156411300,0
1.197.192.0,1.197.207.255,1156410800,0
1.197.208.0,1.197.223.255,1156410500,0
1.197.224.0,1.197.239.255,1156411600,0
1.197.240.0,1.197.255.255,1156411100,0
1.198.0.0,1.198.255.255,1156410100,0
1.199.0.0,1.199.15.255,1156411600,0
1.199.16.0,1.199.31.255,1156410800,0
1.199.32.0,1.199.47.255,1156411100,0
1.199.48.0,1.199.63.255,1156410500,0
1.199.64.0,1.199.67.255,1156410700,0
1.199.68.0,1.199.87.255,1156410100,0
1.199.88.0,1.199.127.255,1156410700,0
1.199.128.0,1.199.159.255,1156411700,0
1.199.160.0,1.199.191.255,1156411200,0
1.199.192.0,1.199.255.255,1156410300,0
1.202.0.0,1.203.255.255,1156110000,0
1.204.0.0,1.204.255.255,1156520100,0
1.205.0.0,1.205.191.255,1156520300,0
1.205.192.0,1.205.255.255,1156522400,0
1.206.0.0,1.206.63.255,1156520200,0
1.206.64.0,1.206.127.255,1156522300,0
1.206.128.0,1.206.191.255,1156522700,0
1.206.192.0,1.206.255.255,1156520200,0
1.207.0.0,1.207.127.255,1156522600,0
1.207.128.0,1.207.159.255,1156522300,0
1.207.160.0,1.207.191.255,1156520400,0
1.207.192.0,1.207.255.255,1156522200,0
10.160.0.1,10.163.0.0,1156110000,0
10.166.0.1,10.167.0.0,1156110000,0
10.171.0.1,10.175.0.0,1156110000,0
10.201.0.1,10.213.0.0,1156110000,0
14.0.0.0,14.0.7.255,1156000000,0
14.0.12.0,14.0.15.255,1156350000,0
14.1.0.0,14.1.3.255,1156350000,0
14.16.0.0,14.16.255.255,1156440100,0
14.17.0.0,14.17.39.255,1156440300,0
14.17.40.0,14.17.63.255,1156440100,0
14.17.64.0,14.17.95.255,1156441900,0
14.17.96.0,14.17.255.255,1156440100,0
14.18.0.0,14.18.0.255,1156442000,0
14.18.1.0,14.18.95.255,1156440100,0
14.18.96.0,14.18.127.255,1156440700,0
14.18.128.0,14.18.131.255,1156441200,0
14.18.132.0,14.18.135.255,1156440100,0
14.18.136.0,14.18.139.255,1156445100,0
14.18.140.0,14.18.167.255,1156440100,0
14.18.168.0,14.18.191.255,1156440600,0
14.18.192.0,14.19.255.255,1156440100,0
14.20.0.0,14.20.127.255,1156440300,0
14.20.128.0,14.20.255.255,1156442000,0
14.21.0.0,14.27.255.255,1156440100,0
14.28.0.0,14.28.63.255,1156441200,0
14.28.64.0,14.28.127.255,1156445300,0
14.28.128.0,14.28.143.255,1156440300,0
14.28.144.0,14.28.186.255,1156440100,0
14.28.187.0,14.28.255.255,1156440300,0
14.29.0.0,14.31.255.255,1156440100,0
14.102.128.0,14.102.131.255,1156350000,0
14.102.156.0,14.102.159.255,1156310000,0
14.103.0.0,14.103.255.255,1156440300,0
14.104.0.0,14.111.255.255,1156500000,0
14.112.0.0,14.112.255.255,1156441300,0
14.113.0.0,14.113.79.255,1156441700,0
14.113.80.0,14.113.127.255,1156440900,0
14.113.128.0,14.113.191.255,1156440800,0
14.113.192.0,14.113.255.255,1156440900,0
14.114.0.0,14.115.255.255,1156442000,0
14.116.0.0,14.116.127.255,1156440400,0
14.116.128.0,14.116.255.255,1156440100,0
14.117.0.0,14.117.63.255,1156440400,0
14.117.64.0,14.118.255.255,1156440700,0
14.119.0.0,14.119.63.255,1156441900,0
14.119.64.0,14.119.127.255,1156440100,0
14.119.128.0,14.119.255.255,1156440800,0
14.120.0.0,14.120.159.255,1156441900,0
14.120.160.0,14.120.171.255,1156440000,0
14.120.172.0,14.120.191.255,1156440700,0
14.120.192.0,14.121.163.255,1156440100,0
14.121.164.0,14.121.167.255,1156440300,0
14.121.168.0,14.121.255.255,1156440100,0
14.122.0.0,14.122.127.255,1156440300,0
14.122.128.0,14.122.171.255,1156440800,0
14.122.172.0,14.122.191.255,1156440300,0
14.122.192.0,14.122.207.255,1156440900,0
14.122.208.0,14.122.223.255,1156440300,0
14.122.224.0,14.122.255.255,1156441800,0
14.123.0.0,14.123.31.255,1156440100,0
14.123.32.0,14.123.63.255,1156440600,0
14.123.64.0,14.123.127.255,1156440100,0
14.123.128.0,14.123.191.255,1156441300,0
14.123.192.0,14.123.255.255,1156440400,0
14.124.0.0,14.124.31.255,1156440300,0
14.124.32.0,14.124.63.255,1156441800,0
14.124.64.0,14.124.95.255,1156441600,0
14.124.96.0,14.124.127.255,1156440100,0
14.124.128.0,14.124.159.255,1156441500,0
14.124.160.0,14.124.191.255,1156440500,0
14.124.192.0,14.124.255.255,1156440000,0
14.125.0.0,14.125.31.255,1156440500,0
14.125.32.0,14.125.63.255,1156440400,0
14.125.64.0,14.125.95.255,1156440100,0
14.125.96.0,14.125.127.255,1156445100,0
14.125.128.0,14.125.175.255,1156441400,0
14.125.176.0,14.125.191.255,1156440100,0
14.125.192.0,14.125.255.255,1156445200,0
14.126.0.0,14.126.127.255,1156442000,0
14.126.128.0,14.126.191.255,1156440500,0
14.126.192.0,14.126.255.255,1156440700,0
14.127.0.0,14.127.255.255,1156440300,0
14.130.0.0,14.131.255.255,1156110000,0
14.134.0.0,14.134.63.255,1156640100,0
14.134.64.0,14.134.111.255,1156640200,0
14.134.112.0,14.134.159.255,1156640300,0
14.134.160.0,14.134.207.255,1156640400,0
14.134.208.0,14.134.255.255,1156640500,0
14.135.0.0,14.135.127.255,1156640100,0
14.135.128.0,14.135.151.255,1156640300,0
14.135.152.0,14.135.159.255,1156640200,0
14.135.160.0,14.135.175.255,1156640500,0
14.135.176.0,14.135.255.255,1156640100,0
14.144.0.0,14.144.255.255,1156440600,0
14.145.0.0,14.147.255.255,1156440100,0
14.148.0.0,14.148.191.255,1156440500,0
14.148.192.0,14.148.255.255,1156445100,0
14.149.0.0,14.149.63.255,1156441800,0
14.149.64.0,14.149.68.255,1156440000,0
14.149.69.0,14.149.69.255,1156440200,0
14.149.70.0,14.149.71.255,1156440100,0
14.149.72.0,14.149.95.255,1156441400,0
14.149.96.0,14.149.127.255,1156445100,0
14.149.128.0,14.149.191.255,1156440100,0
14.149.192.0,14.149.255.255,1156440900,0
14.150.0.0,14.151.255.255,1156440100,0
14.152.0.0,14.152.255.255,1156440000,0
14.153.0.0,14.154.63.255,1156440300,0
14.154.64.0,14.154.111.255,1156441900,0
14.154.112.0,14.154.127.255,1156440600,0
14.154.128.0,14.155.255.255,1156440300,0
14.156.0.0,14.156.255.255,1156441900,0
14.157.0.0,14.157.255.255,1156440600,0
14.158.0.0,14.158.31.255,1156440500,0
14.158.32.0,14.158.191.255,1156441400,0
14.158.192.0,14.158.255.255,1156440500,0
14.159.0.0,14.159.51.255,1156441800,0
14.159.52.0,14.159.127.255,1156440200,0
14.159.128.0,14.159.191.255,1156441600,0
14.159.192.0,14.159.255.255,1156441500,0
14.192.60.0,14.192.63.255,1156110000,0
14.192.76.0,14.192.79.255,1156350000,0
14.196.0.0,14.196.127.255,1156510100,0
14.196.128.0,14.196.255.255,1156110000,0
14.197.0.0,14.197.127.255,1156440300,0
14.197.128.0,14.197.159.255,1156110000,0
14.197.160.0,14.197.175.255,1156440100,0
14.197.176.0,14.197.255.255,1156110000,0
14.204.0.0,14.204.127.255,1156530100,0
14.204.128.0,14.204.159.255,1156532800,0
14.204.160.0,14.204.191.255,1156530100,0
14.204.192.0,14.204.195.255,1156530900,0
14.204.196.0,14.204.219.255,1156530100,0
14.204.220.0,14.204.223.255,1156530500,0
14.204.224.0,14.204.227.255,1156532800,0
14.204.228.0,14.204.255.255,1156530100,0
14.205.0.0,14.205.55.255,1156532900,0
14.205.56.0,14.205.107.255,1156530400,0
14.205.108.0,14.205.111.255,1156530100,0
14.205.112.0,14.205.159.255,1156530300,0
14.205.160.0,14.205.179.255,1156532300,0
14.205.180.0,14.205.191.255,1156530300,0
14.205.192.0,14.205.207.255,1156533100,0
14.205.208.0,14.205.227.255,1156530100,0
14.205.228.0,14.205.247.255,1156532500,0
14.205.248.0,14.205.255.255,1156530100,0
14.208.0.0,14.208.255.255,1156440900,0
14.209.0.0,14.209.127.255,1156441200,0
14.209.128.0,14.209.191.255,1156441700,0
14.209.192.0,14.209.255.255,1156445300,0
14.210.0.0,14.210.255.255,1156440800,0
14.211.0.0,14.215.255.255,1156440600,0
14.216.0.0,14.222.255.255,1156441900,0
14.223.0.0,14.223.255.255,1156440600,0
27.8.0.0,27.15.255.255,1156500000,0
27.16.0.0,27.19.255.255,1156420100,0
27.20.0.0,27.20.255.255,1156421000,0
27.21.0.0,27.21.255.255,1156420500,0
27.22.0.0,27.22.255.255,1156420600,0
27.23.0.0,27.23.127.255,1156420900,0
27.23.128.0,27.23.255.255,1156421100,0
27.24.0.0,27.24.95.255,1156420200,0
27.24.96.0,27.24.127.255,1156420100,0
27.24.128.0,27.24.223.255,1156421200,0
27.24.224.0,27.24.255.255,1156422800,0
27.25.0.0,27.25.127.255,1156420800,0
27.25.128.0,27.25.159.255,1156420300,0
27.25.160.0,27.25.191.255,1156420100,0
27.25.192.0,27.25.255.255,1156420700,0
27.26.0.0,27.28.127.255,1156420100,0
27.28.128.0,27.28.143.255,1156420900,0
27.28.144.0,27.28.159.255,1156420100,0
27.28.160.0,27.28.175.255,1156422800,0
27.28.176.0,27.31.15.255,1156420100,0
27.31.16.0,27.31.31.255,1156420500,0
27.31.32.0,27.31.127.255,1156420100,0
27.31.128.0,27.31.143.255,1156420200,0
27.31.144.0,27.31.159.255,1156420100,0
27.31.160.0,27.31.175.255,1156422800,0
27.31.176.0,27.31.207.255,1156420100,0
27.31.208.0,27.31.223.255,1156420900,0
27.31.224.0,27.31.231.255,1156420100,0
27.31.232.0,27.31.239.255,1156421300,0
27.31.240.0,27.31.255.255,1156420100,0
27.34.232.0,27.34.239.255,1156440100,0
27.36.0.0,27.36.255.255,1156440600,0
27.37.0.0,27.37.255.255,1156441900,0
27.38.0.0,27.39.63.255,1156440300,0
27.39.64.0,27.39.87.255,1156440600,0
27.39.88.0,27.39.95.255,1156441900,0
27.39.96.0,27.39.103.255,1156440700,0
27.39.104.0,27.39.107.255,1156440200,0
27.39.108.0,27.39.111.255,1156440700,0
27.39.112.0,27.39.119.255,1156441300,0
27.39.120.0,27.39.123.255,1156441400,0
27.39.124.0,27.39.127.255,1156440700,0
27.39.128.0,27.39.131.255,1156440500,0
27.39.132.0,27.39.143.255,1156445200,0
27.39.144.0,27.39.151.255,1156440400,0
27.39.152.0,27.39.159.255,1156440600,0
27.39.160.0,27.39.175.255,1156445200,0
27.39.176.0,27.39.183.255,1156442000,0
27.39.184.0,27.39.185.255,1156441600,0
27.39.186.0,27.39.191.255,1156445200,0
27.39.192.0,27.39.199.255,1156441800,0
27.39.200.0,27.39.215.255,1156445200,0
27.39.216.0,27.39.223.255,1156441900,0
27.39.224.0,27.39.227.255,1156441500,0
27.39.228.0,27.39.247.255,1156445200,0
27.39.248.0,27.39.255.255,1156440900,0
27.40.0.0,27.40.127.255,1156441300,0
27.40.128.0,27.40.255.255,1156440800,0
27.41.0.0,27.41.127.255,1156440700,0
27.41.128.0,27.41.255.255,1156440500,0
27.42.0.0,27.42.127.255,1156440400,0
27.42.128.0,27.42.255.255,1156442000,0
27.43.0.0,27.43.63.255,1156441600,0
27.43.64.0,27.43.95.255,1156441200,0
27.43.96.0,27.43.127.255,1156440200,0
27.43.128.0,27.43.159.255,1156441400,0
27.43.160.0,27.43.191.255,1156445200,0
27.43.192.0,27.43.223.255,1156445100,0
27.43.224.0,27.43.255.255,1156441700,0
27.44.0.0,27.44.255.255,1156441900,0
27.45.0.0,27.45.39.255,1156440700,0
27.45.40.0,27.45.255.255,1156440600,0
27.46.0.0,27.46.255.255,1156440300,0
27.47.0.0,27.47.31.255,1156440100,0
27.47.32.0,27.47.63.255,1156441900,0
27.47.64.0,27.47.127.255,1156445200,0
27.47.128.0,27.47.255.255,1156440100,0
27.50.40.0,27.50.47.255,1156441300,0
27.50.128.0,27.50.255.255,1156410100,0
27.54.72.0,27.54.79.255,1156440100,0
27.54.152.0,27.54.159.255,1156441300,0
27.54.192.0,27.54.255.255,1156341100,0
27.98.208.0,27.98.223.255,1156110000,0
27.98.224.0,27.98.234.255,1156540100,0
27.98.235.0,27.98.237.255,1156542300,0
27.98.238.0,27.98.239.255,1156542200,0
27.98.240.0,27.98.255.255,1156540100,0
27.99.128.0,27.99.255.255,1156110000,0
27.100.36.0,27.100.39.255,1156440400,0
27.103.0.0,27.103.255.255,1156440100,0
27.106.128.0,27.106.191.255,1156440300,0
27.106.204.0,27.106.207.255,1156110000,0
27.109.32.0,27.109.63.255,1156110000,0
27.112.0.0,27.112.63.255,1156120000,0
27.112.80.0,27.112.95.255,1156110000,0
27.113.128.0,27.113.191.255,1156310000,0
27.115.0.0,27.115.127.255,1156310000,0
27.116.44.0,27.116.47.255,1156110000,0
27.121.72.0,27.121.79.255,1156440000,0
27.121.120.0,27.121.127.255,1156440000,0
27.128.0.0,27.129.15.255,1156130100,0
27.129.16.0,27.129.23.255,1156130600,0
27.129.24.0,27.129.35.255,1156130100,0
27.129.36.0,27.129.39.255,1156131100,0
27.129.40.0,27.129.127.255,1156130100,0
27.129.128.0,27.129.191.255,1156130600,0
27.129.192.0,27.129.255.255,1156130100,0
27.131.220.0,27.131.223.255,1156110000,0
